商户编号,商户全称,商户简称,区域,商户地址,所属商圈编号,所属商圈名称,所属银行机构代码,商户机构代码,商户上架状态,省域,Qr Code,活动编号,城市,Sub Mer ID,Account Type,Shops Aptitude,组织机构表 → 总行标识,组织机构表 → 系统机构号,组织机构表 → 行政区划号,组织机构表 → 行名称,组织机构表 → 省域,组织机构表 → 城市,组织机构表 → 分行级别
5329,刘杨,刘杨,,赤峰市松山区木兰街13-44号,44,,59999,92150404MA0QURCM47,soldOut,内蒙古,MTYyMTMzNTQ3NTQyMA==,,赤峰市,0292150404MA0QURCM47,,92150404MA0QURCM47,ABC,59999,150000,内蒙古,内蒙古自治区,,1
5330,周凤茹,周凤茹,,通辽市科尔沁区七中,44,,59999,92150502MA13QN5322,soldOut,内蒙古,MTYyMTMzNTQ3NTQ4MA==,,通辽,0292150502MA13QN5322,,92150502MA13QN5322,ABC,59999,150000,内蒙古,内蒙古自治区,,1
5331,孟祥明,孟祥明,,通辽市科尔沁区明仁,44,,59999,92150502MA0Q2QTP1Y,soldOut,内蒙古,MTYyMTMzNTQ3NTU0MQ==,,通辽,0292150502MA0Q2QTP1Y,,92150502MA0Q2QTP1Y,ABC,59999,150000,内蒙古,内蒙古自治区,,1
5332,厚桂芳,厚桂芳,,通辽市科尔沁区批发街,44,,59999,92150502MA0Q17FP5A,soldOut,内蒙古,MTYyMTMzNTQ3NTYwMg==,,通辽,0292150502MA0Q17FP5A,,92150502MA0Q17FP5A,ABC,59999,150000,内蒙古,内蒙古自治区,,1
5388,仉乾成,仉乾成,,西嘉润花园1号楼七号门市,44,,59999,1.50783E+14,soldOut,内蒙古自治区,MTYyMTMzNTQ3OTMxOA==,,呼伦贝尔牙克石市,2.15078E+15,,1.50783E+14,ABC,59999,150000,内蒙古,内蒙古自治区,,1
52597,松山区柱子超市,松山区柱子超市,,内蒙古自治区赤峰市松山区皇家丽景|5号楼,44,,59999,92150404MA0QT1FD3P,soldOut,内蒙古自治区,MTYyMjY5OTIwODY4NA==,,赤峰市,0292150404MA0QT1FD3P,401,92150404MA0QT1FD3P,ABC,59999,150000,内蒙古,内蒙古自治区,,1
52598,桥西书店,桥西书店,,内蒙古自治区赤峰市松山区松山区农机局,44,,59999,92150404MA0NJWLP7T,soldOut,内蒙古自治区,MTYyMjY5OTIwODc1Ng==,,赤峰市,0292150404MA0NJWLP7T,401,92150404MA0NJWLP7T,ABC,59999,150000,内蒙古,内蒙古自治区,,1
5236,宋吉来,宋吉来,,门源县浩门镇南大街76号4号商铺,44,,289999,92632221MA75NUKE32,soldOut,青海省,MTYyMTMzNTQ2OTE1OA==,,海北州门源县,0292632221MA75NUKE32,,92632221MA75NUKE32,ABC,289999,630000,青海,青海省,,1
5256,曹艳艳,曹艳艳,,经济开发区澳海东方1号10栋102号房,44,,289999,92220101MA14093U1E,soldOut,吉林省,MTYyMTMzNTQ3MDM4Ng==,,长春市,0292220101MA14093U1E,,92220101MA14093U1E,ABC,289999,630000,青海,青海省,,1
5257,高秋野,高秋野,,中东大市场一厅针百区10排7号,44,,289999,92220101MA14F82Q1J,soldOut,吉林省,MTYyMTMzNTQ3MDQ0OQ==,,长春市,0292220101MA14F82Q1J,,92220101MA14F82Q1J,ABC,289999,630000,青海,青海省,,1
5258,杜兰英,杜兰英,,吉林市昌邑区中兴街松江二厅20号,44,,289999,92220202MA153TGJ6N,soldOut,吉林省,MTYyMTMzNTQ3MDUxOQ==,,吉林市,0292220202MA153TGJ6N,,92220202MA153TGJ6N,ABC,289999,630000,青海,青海省,,1
5259,李庆龙,李庆龙,,吉林市丰满区送配电小区4号楼22号网点,44,,289999,92220211MA1739RD4Y,soldOut,吉林省,MTYyMTMzNTQ3MDU4Mw==,,吉林市,0292220211MA1739RD4Y,,92220211MA1739RD4Y,ABC,289999,630000,青海,青海省,,1
5260,吕微微,吕微微,,吉林省吉林市龙潭区武北16号楼武汉路18-8-1号,44,,289999,2.20204E+14,soldOut,吉林省,MTYyMTMzNTQ3MDY0NA==,,吉林市,2.2202E+15,,2.20204E+14,ABC,289999,630000,青海,青海省,,1
5261,王雅芹,王雅芹,,吉林市龙潭区铁东街付甲25号楼6单元1层92号,44,,289999,92220203MA17NCB97M,soldOut,吉林省,MTYyMTMzNTQ3MDcwNg==,,吉林市,0292220203MA17NCB97M,,92220203MA17NCB97M,ABC,289999,630000,青海,青海省,,1
5262,周茂华,周茂华,,吉林市龙潭区苏州街17号湘潭花园小区4号楼2号网点,44,,289999,92220203MA17RE6417,soldOut,吉林省,MTYyMTMzNTQ3MDc2OA==,,吉林市,0292220203MA17RE6417,,92220203MA17RE6417,ABC,289999,630000,青海,青海省,,1
5263,张玲玲,张玲玲,,吉林市船营区安顺小区20号楼1单元1层1号,44,,289999,92220204MA15AX0E24,soldOut,吉林省,MTYyMTMzNTQ3MDg3MQ==,,吉林市,0292220204MA15AX0E24,,92220204MA15AX0E24,ABC,289999,630000,青海,青海省,,1
5264,张丹,张丹,,延吉市林海路23号2单元102（四区）,44,,289999,92222401MA17QDUL5J,soldOut,吉林省,MTYyMTMzNTQ3MDkzMw==,,延边州,0292222401MA17QDUL5J,,92222401MA17QDUL5J,ABC,289999,630000,青海,青海省,,1
5265,王秋菊,王秋菊,,延吉市团结路353号（八区）,44,,289999,2.22402E+14,soldOut,吉林省,MTYyMTMzNTQ3MDk5NA==,,延边州,2.2224E+15,,2.22402E+14,ABC,289999,630000,青海,青海省,,1
5266,依吉平,依吉平,,吉林省延边州延吉市太平街8号,44,,289999,92222401MA16XAXE69,soldOut,吉林省,MTYyMTMzNTQ3MTA1NQ==,,延边州,0292222401MA16XAXE69,,92222401MA16XAXE69,ABC,289999,630000,青海,青海省,,1
5267,闫明,闫明,,延吉市局子街26-6号（2区）,44,,289999,92222401MA16NRY18X,soldOut,吉林省,MTYyMTMzNTQ3MTExOQ==,,延边州,0292222401MA16NRY18X,,92222401MA16NRY18X,ABC,289999,630000,青海,青海省,,1
5268,刘庆龙,刘庆龙,,四平市铁东区四马路街二十委文化园小区1号楼7单元118号商网（中央路与北以纬间九马路）,44,,289999,92220303MA17QKWEXN,soldOut,吉林省,MTYyMTMzNTQ3MTE4MA==,,四平市,0292220303MA17QKWEXN,,92220303MA17QKWEXN,ABC,289999,630000,青海,青海省,,1
5269,张国庆,张国庆,,吉林省四平市铁西区十四中左侧,44,,289999,92220302MA14YUQ21Y,soldOut,吉林省,MTYyMTMzNTQ3MTI0MA==,,四平市,0292220302MA14YUQ21Y,,92220302MA14YUQ21Y,ABC,289999,630000,青海,青海省,,1
5270,郑启勇,郑启勇,,吉林省辽源市济康路237号,44,,289999,92220402L564781966,soldOut,吉林省,MTYyMTMzNTQ3MTMwMA==,,辽源市,0292220402L564781966,,92220402L564781966,ABC,289999,630000,青海,青海省,,1
5271,许明丽,许明丽,,长春市绿园区安居小区3-5栋6门,44,,289999,2.20107E+14,soldOut,吉林省,MTYyMTMzNTQ3MTM2MQ==,,长春市,2.22011E+15,,2.20107E+14,ABC,289999,630000,青海,青海省,,1
5272,隋鹤飞,隋鹤飞,,吉林省长春市绿园区霍林河路南洛阳花园第3幢1单元35号房,44,,289999,92220106MA146TX8XN,soldOut,吉林省,MTYyMTMzNTQ3MTQyMA==,,长春市,0292220106MA146TX8XN,,92220106MA146TX8XN,ABC,289999,630000,青海,青海省,,1
5273,许晓鸥,许晓鸥,,宽城区华正市场2-J18-1,44,,289999,92220103MA14QQPP9P,soldOut,吉林省,MTYyMTMzNTQ3MTQ4Mg==,,长春市,0292220103MA14QQPP9P,,92220103MA14QQPP9P,ABC,289999,630000,青海,青海省,,1
5422,邹城市立智高文体图书总汇,邹城市立智高文体图书总汇,,邹城,44,,159999,91370883050936405F,soldOut,山东,MTYyMTMzNTQ4MTg4NQ==,,济宁,0291370883050936405F,,91370883050936405F,ABC,159999,370000,山东,山东省,,1
5423,金乡县汇文文化用品有限公司,金乡县汇文文化用品有限公司,,金乡,44,,159999,91370828MA3Q9FAD6Y,soldOut,山东,MTYyMTMzNTQ4MTk1Mw==,,济宁,0291370828MA3Q9FAD6Y,,91370828MA3Q9FAD6Y,ABC,159999,370000,山东,山东省,,1
5493,临邑县鑫鲁源百货厨具商场,临邑县鑫鲁源百货厨具商场,,德州市临邑县仿古街中段,44,,159999,92371424MA3F46QU9P,ing,山东,MTYyMTMzNTQ4NjY3Mg==,,德州,0292371424MA3F46QU9P,401,92371424MA3F46QU9P,ABC,159999,370000,山东,山东省,,1
5494,乐陵市新念办公文化用品商行,乐陵市新念办公文化用品商行,,德州市乐陵市义务商贸城,44,,159999,92371481MA3H7H2A7T,ing,山东,MTYyMTMzNTQ4NjczOA==,,德州,0292371481MA3H7H2A7T,401,92371481MA3H7H2A7T,ABC,159999,370000,山东,山东省,,1
5495,滨州市站化区爱好文具批发商店,滨州市站化区爱好文具批发商店,,山东省滨州市沾化区供销商贸城爱好文具,44,,159999,92371624MA3GMK3J6N,ing,山东,MTYyMTMzNTQ4NjgwNg==,,滨州,0292371624MA3GMK3J6N,401,92371624MA3GMK3J6N,ABC,159999,370000,山东,山东省,,1
5496,东平县云格儿文体店,东平县云格儿文体店,,山东省泰安市东平县东平街道马口社区,44,,159999,92370923MA3Q08FDX4,ing,山东,MTYyMTMzNTQ4Njg2OA==,,泰安市,0292370923MA3Q08FDX4,401,92370923MA3Q08FDX4,ABC,159999,370000,山东,山东省,,1
5497,高新开发区优思新文具店,高新开发区优思新文具店,,山东省济南市高新技术产业开发区东城逸家小区舜义路1990-2,44,,159999,92370100MA3R2LHC1W,ing,山东,MTYyMTMzNTQ4NjkzMQ==,,济南市,0292370100MA3R2LHC1W,401,92370100MA3R2LHC1W,ABC,159999,370000,山东,山东省,,1
5498,莘县文苑书社图书经营店,莘县文苑书社图书经营店,,莘县张寨镇馨苑小区,44,,159999,92371522MA3RQFXD6L,ing,山东,MTYyMTMzNTQ4Njk5NQ==,,聊城,0292371522MA3RQFXD6L,401,92371522MA3RQFXD6L,ABC,159999,370000,山东,山东省,,1
5499,莘县陈集丽红文具百货店,莘县陈集丽红文具百货店,,莘县俎店镇,44,,159999,92371522MA3RRBQF2Q,soldOut,山东,MTYyMTMzNTQ4NzA2MQ==,,聊城,0292371522MA3RRBQF2Q,401,92371522MA3RRBQF2Q,ABC,159999,370000,山东,山东省,,1
5500,历城区一诺书店,历城区一诺书店,,济南市历城区桑园路9号东起第一间,44,,159999,92370112MA3LEERF0B,ing,山东,MTYyMTMzNTQ4NzE2Ng==,,济南市,0292370112MA3LEERF0B,401,92370112MA3LEERF0B,ABC,159999,370000,山东,山东省,,1
5501,市中区叁玖壹叁文具店,市中区叁玖壹叁文具店,,济南市市中区鲁能领秀城4-2区3号楼1-102,44,,159999,92370103MA3UPCY13T,ing,山东,MTYyMTMzNTQ4NzIzNA==,,济南市,0292370103MA3UPCY13T,401,92370103MA3UPCY13T,ABC,159999,370000,山东,山东省,,1
5502,济南市天桥区优美特平面设计制作中心,济南市天桥区优美特平面设计制作中心,,山东济南无影山路100号,44,,159999,92370105MA3LAYY058,ing,山东,MTYyMTMzNTQ4NzI5NQ==,,济南市,0292370105MA3LAYY058,401,92370105MA3LAYY058,ABC,159999,370000,山东,山东省,,1
5503,日照经济开发区哈哈岛创意精品超市,日照经济开发区哈哈岛创意精品超市,,日照连云港路,44,,159999,92371100MA3JD49L0G,ing,山东,MTYyMTMzNTQ4NzM2MQ==,,日照市,0292371100MA3JD49L0G,401,92371100MA3JD49L0G,ABC,159999,370000,山东,山东省,,1
5505,福山区清洋佳旺文化用品商行,福山区清洋佳旺文化用品商行,,烟台市福山区民阜路58-40号,44,,159999,92370611MA3CQXN286,ing,山东,MTYyMTMzNTQ4NzQ4NA==,,烟台,0292370611MA3CQXN286,401,92370611MA3CQXN286,ABC,159999,370000,山东,山东省,,1
5506,芝罘区星锐百货超市,芝罘区星锐百货超市,,烟台市芝罘区鲁峰街馨逸家园东2-4号,44,,159999,92370602MA3MQDWF62,ing,山东,MTYyMTMzNTQ4NzU0OQ==,,烟台,0292370602MA3MQDWF62,401,92370602MA3MQDWF62,ABC,159999,370000,山东,山东省,,1
5507,莱州市文昌商贸城苗苗文体用品商行,莱州市文昌商贸城苗苗文体用品商行,,烟台市莱州市文昌南路582号,44,,159999,3.70684E+14,ing,山东,MTYyMTMzNTQ4NzYwOQ==,,莱州,2.37068E+15,401,3.70684E+14,ABC,159999,370000,山东,山东省,,1
5509,莒县知识文体用品店,莒县知识文体用品店,,日照市莒县阎庄镇政府东路南段东侧,44,,159999,92371122MA3DEJBA4R,ing,山东,MTYyMTMzNTQ4NzczOA==,,日照市,0292371122MA3DEJBA4R,401,92371122MA3DEJBA4R,ABC,159999,370000,山东,山东省,,1
5593,山东七起经贸有限公司,山东七起经贸有限公司,,临西七路沿街小商品城一期62号1860号,44,,159999,91371301MA3RXCM85B,ing,山东省,MTYyMTMzNTQ5MzM3OA==,,临沂市,0291371301MA3RXCM85B,601,91371301MA3RXCM85B,ABC,159999,370000,山东,山东省,,1
5594,广饶祖杰商贸有限公司,广饶祖杰商贸有限公司,,山东省东营市广饶县工业园,44,,159999,91370523349009569A,ing,山东,MTYyMTMzNTQ5MzQ0MA==,,东营,0291370523349009569A,601,91370523349009569A,ABC,159999,370000,山东,山东省,,1
5595,齐河县亿远办公设备有限公司,齐河县亿远办公设备有限公司,,齐河县阳光路22号,44,,159999,91371425MA3PXAHT8T,ing,山东,MTYyMTMzNTQ5MzUwNA==,,德州,0291371425MA3PXAHT8T,601,91371425MA3PXAHT8T,ABC,159999,370000,山东,山东省,,1
5596,泰安市岱岳区启文经贸有限公司,泰安市岱岳区启文经贸有限公司,,山东省泰安市岱岳区满庄镇润恒城,44,,159999,91370900MA3T0GRJXR,ing,山东,MTYyMTMzNTQ5MzU2Ng==,,泰安市,0291370900MA3T0GRJXR,601,91370900MA3T0GRJXR,ABC,159999,370000,山东,山东省,,1
5597,山东娱臣文具用品有限公司桓台少海路分公司,山东娱臣文具用品有限公司桓台少海路分公司,,桓台县少海路310号,44,,159999,91370321MA3CJA5J1U,ing,山东,MTYyMTMzNTQ5MzYzMA==,,淄博,0291370321MA3CJA5J1U,601,91370321MA3CJA5J1U,ABC,159999,370000,山东,山东省,,1
5598,淄博磊鑫供应链有限公司,淄博磊鑫供应链有限公司,,淄博市张店区共青团西路62甲,44,,159999,91370303MA3W03C9XA,ing,山东,MTYyMTMzNTQ5MzcwMg==,,淄博,0291370303MA3W03C9XA,601,91370303MA3W03C9XA,ABC,159999,370000,山东,山东省,,1
5599,曹县龙轩办公用品有限公司,曹县龙轩办公用品有限公司,,菏泽市曹县磐石街道磐石新城,44,,159999,91371721MA3MFB047U,ing,山东,MTYyMTMzNTQ5Mzc2NA==,,曹县,0291371721MA3MFB047U,601,91371721MA3MFB047U,ABC,159999,370000,山东,山东省,,1
5600,济南文力商贸有限公司,济南文力商贸有限公司,,济南市天桥区北园大街215号,44,,159999,91370105568125439L,ing,山东,MTYyMTMzNTQ5MzgyNg==,,济南市,0291370105568125439L,601,91370105568125439L,ABC,159999,370000,山东,山东省,,1
5601,济南千惠商贸有限公司,济南千惠商贸有限公司,,市中区铁路南苑小区五区六号楼,44,,159999,9.13701E+17,ing,山东,MTYyMTMzNTQ5Mzg4OA==,,济南市,2.9137E+18,601,9.13701E+17,ABC,159999,370000,山东,山东省,,1
5602,济南昂扬电子技术有限公司,济南昂扬电子技术有限公司,,山东省济南市历下区山大路157号,44,,159999,91370102054896586N,ing,山东,MTYyMTMzNTQ5NDAwNQ==,,济南市,0291370102054896586N,601,91370102054896586N,ABC,159999,370000,山东,山东省,,1
5603,济南君正科技有限公司,济南君正科技有限公司,,山东省济南市历下区中林路9号盛福花园29号楼1单元5楼516,44,,159999,91370102664878422K,ing,山东,MTYyMTMzNTQ5NDA3Mg==,,济南市,0291370102664878422K,601,91370102664878422K,ABC,159999,370000,山东,山东省,,1
5604,临清市文豪商贸有限公司,临清市文豪商贸有限公司,,临清市先锋办事处,44,,159999,91371581MA3DAHPJXK,ing,山东,MTYyMTMzNTQ5NDEzOQ==,,聊城,0291371581MA3DAHPJXK,601,91371581MA3DAHPJXK,ABC,159999,370000,山东,山东省,,1
5605,山东道克图文快印有限公司济南华信分公司,山东道克图文快印有限公司济南华信分公司,,山东省济南市历城区华信路389号巨匠大厦一楼,44,,159999,91370112061190450W,ing,山东,MTYyMTMzNTQ5NDIxMg==,,济南市,0291370112061190450W,601,91370112061190450W,ABC,159999,370000,山东,山东省,,1
5606,山东道克图文快印有限公司济南唐冶分公司,山东道克图文快印有限公司济南唐冶分公司,,济南市历城区唐冶西路868号,44,,159999,91370112MA3MQ4HG46,ing,山东,MTYyMTMzNTQ5NDI3Ng==,,济南市,0291370112MA3MQ4HG46,601,91370112MA3MQ4HG46,ABC,159999,370000,山东,山东省,,1
5607,山东道克图文快印有限公司济南礼耕路分公司,山东道克图文快印有限公司济南礼耕路分公司,,山东省济南市历下区礼耕路中国铁建国际城北门,44,,159999,91370102MA3RLAL61T,ing,山东,MTYyMTMzNTQ5NDMzOQ==,,济南市,0291370102MA3RLAL61T,601,91370102MA3RLAL61T,ABC,159999,370000,山东,山东省,,1
5608,山东琪豪贸易有限公司,山东琪豪贸易有限公司,,嘉祥,44,,159999,91370829MA3UM9K44A,ing,山东,MTYyMTMzNTQ5NDQwMQ==,,济宁,0291370829MA3UM9K44A,601,91370829MA3UM9K44A,ABC,159999,370000,山东,山东省,,1
5609,泗水联创世华教育咨询有限公司,泗水联创世华教育咨询有限公司,,泗水,44,,159999,91370831MA3BY7GX9C,ing,山东,MTYyMTMzNTQ5NDQ2NA==,,济宁,0291370831MA3BY7GX9C,601,91370831MA3BY7GX9C,ABC,159999,370000,山东,山东省,,1
5610,邹城新业商贸有限公司,邹城新业商贸有限公司,,泗水,44,,159999,91370883MA3N1GHG13,soldOut,山东,MTYyMTMzNTQ5NDUyNw==,,济宁,0291370883MA3N1GHG13,601,91370883MA3N1GHG13,ABC,159999,370000,山东,山东省,,1
5611,烟台市福山区百货文化用品有限公司,烟台市福山区百货文化用品有限公司,,烟台市福山区明炬街160号,44,,159999,91370611165175829G,soldOut,山东,MTYyMTMzNTQ5NDYwNg==,,烟台,0291370611165175829G,601,91370611165175829G,ABC,159999,370000,山东,山东省,,1
5614,日照卓策贸易有限公司,日照卓策贸易有限公司,,日照市东港区北京路255号,44,,159999,91371102MA3DCY4P2L,ing,山东,MTYyMTMzNTQ5NDg0Nw==,,日照市,0291371102MA3DCY4P2L,601,91371102MA3DCY4P2L,ABC,159999,370000,山东,山东省,,1
5615,五莲县日财办公用品销售有限公司,五莲县日财办公用品销售有限公司,,日照市罗山路40号,44,,159999,91371121MA3PM3F33E,ing,山东,MTYyMTMzNTQ5NDkxMQ==,,日照市,0291371121MA3PM3F33E,601,91371121MA3PM3F33E,ABC,159999,370000,山东,山东省,,1
5693,济南一诺书业有限公司,济南一诺书业有限公司,,济南市市中区华润城紫云府F4地块9号楼2单元204号商铺,44,,159999,91370103MA3UKL8C5D,soldOut,山东,MTYyMTUwMzk1MjgyMg==,,济南市,0291370103MA3UKL8C5D,601,91370103MA3UKL8C5D,ABC,159999,370000,山东,山东省,,1
5698,山东省博世特机电有限公司,山东省博世特机电有限公司,,山东省济南市天桥区历山北路66号,44,,159999,91370105706201429P,soldOut,山东,MTYyMTUwMzk1MzE1MQ==,,济南市,0291370105706201429P,601,91370105706201429P,ABC,159999,370000,山东,山东省,,1
52635,高密市路畅信息技术服务中心,高密市路畅信息技术服务中心,,山东省潍坊市高密市密水街道农丰步行街,44,,159999,92370785MA3NF2LF7H,soldOut,山东省,MTYyMjc5MTA0ODEyNQ==,,潍坊市,0292370785MA3NF2LF7H,401,92370785MA3NF2LF7H,ABC,159999,370000,山东,山东省,,1
52636,高密市卓越书店,高密市卓越书店,,山东省潍坊市高密市密水街道凤凰大街西614号,44,,159999,92370785MA3G5FJJ1P,soldOut,山东省,MTYyMjc5MTA0ODE5OA==,,潍坊市,0292370785MA3G5FJJ1P,401,92370785MA3G5FJJ1P,ABC,159999,370000,山东,山东省,,1
52637,潍坊高新区脉诚办公用品中心,潍坊高新区脉诚办公用品中心,,山东省潍坊市高新区新城接到玄家朱茂社区沿街房东起第九间,44,,159999,92370700MA3G6C8F69,soldOut,山东省,MTYyMjc5MTA0ODI3Mg==,,潍坊市,0292370700MA3G6C8F69,401,92370700MA3G6C8F69,ABC,159999,370000,山东,山东省,,1
52659,邹平市黄山佳兆文具店,邹平市黄山佳兆文具店,,山东省邹平县山南步行街西首路北,44,,159999,92371626MA3QUNQB8J,ing,山东省,MTYyMzA0NTI3ODY4OA==,,滨州市,0292371626MA3QUNQB8J,401,92371626MA3QUNQB8J,ABC,159999,370000,山东,山东省,,1
52660,邹平市好生优才文具店,邹平市好生优才文具店,,山东省邹平市好生街道办事处好生村白云一路381号,44,,159999,92371626MA3GKEMB4Q,ing,山东省,MTYyMzA0NTI3ODc2Mw==,,滨州市,0292371626MA3GKEMB4Q,401,92371626MA3GKEMB4Q,ABC,159999,370000,山东,山东省,,1
52775,临沂市兰山区布莱顿日用百货批发超市,临沂市兰山区布莱顿日用百货批发超市,,山东省临沂市兰山区银雀山街道红旗路与羲之路交汇东侧路北,44,,159999,92371302MA3P1N4335,ing,山东省,MTYyNDg2MzIzNTgxNg==,,临沂市,0292371302MA3P1N4335,401,92371302MA3P1N4335,ABC,159999,370000,山东,山东省,,1
5504,市北区镒阳阳文具店,市北区镒阳阳文具店,,市北区兴德路92号,44,,389999,92370203MA3MYN0A2T,ing,山东,MTYyMTMzNTQ4NzQyMg==,,青岛市,0292370203MA3MYN0A2T,401,92370203MA3MYN0A2T,ABC,389999,370200,青岛,山东省,,1
5508,市北区义宏远文具商行,市北区义宏远文具商行,,青岛市市北区诸城路21号,44,,389999,3.70204E+14,ing,山东,MTYyMTMzNTQ4NzY3Nw==,,青岛,2.3702E+15,401,3.70204E+14,ABC,389999,370200,青岛,山东省,,1
5612,青岛广得利办公用品有限公司,青岛广得利办公用品有限公司,,青岛市崂山区海尔路23号-19号门店,44,,389999,91370212MA3RDXMWXM,ing,山东,MTYyMTMzNTQ5NDY3NA==,,青岛,0291370212MA3RDXMWXM,601,91370212MA3RDXMWXM,ABC,389999,370200,青岛,山东省,,1
5613,青岛天利得商贸有限公司,青岛天利得商贸有限公司,,青岛市市北区滨县路57号,44,,389999,9137020367179549XQ,ing,山东,MTYyMTMzNTQ5NDc0MQ==,,青岛市,029137020367179549XQ,601,9137020367179549XQ,ABC,389999,370200,青岛,山东省,,1
5616,青岛得力佳商贸有限公司,青岛得力佳商贸有限公司,,青岛市李沧区京口路77-6号,44,,389999,91370213334198029T,soldOut,山东,MTYyMTMzNTQ5NDk3OA==,,青岛,0291370213334198029T,601,91370213334198029T,ABC,389999,370200,青岛,山东省,,1
5347,张奴香,张奴香,,离石区袁家庄七巷,44,,49999,92141102MA0HH73B31,soldOut,山西,MTYyMTMzNTQ3NjU1MQ==,,吕梁市,0292141102MA0HH73B31,,92141102MA0HH73B31,ABC,49999,140000,山西,山西省,,1
5348,侯春梅,侯春梅,,离石区莲花池街道昌平路170号,44,,49999,92141102MA0L0CAL4D,soldOut,山西,MTYyMTMzNTQ3NjYxNA==,,吕梁市,0292141102MA0L0CAL4D,,92141102MA0L0CAL4D,ABC,49999,140000,山西,山西省,,1
5349,刘彩娥,刘彩娥,,离石区五一街,44,,49999,1.41103E+14,soldOut,山西,MTYyMTMzNTQ3NjY4Mg==,,吕梁市,2.1411E+15,,1.41103E+14,ABC,49999,140000,山西,山西省,,1
5350,郭鹏飞,郭鹏飞,,离石区莲花池街道办富昌路39号,44,,49999,92141102MA0JR9Y29J,soldOut,山西,MTYyMTMzNTQ3Njc0NQ==,,吕梁市,0292141102MA0JR9Y29J,,92141102MA0JR9Y29J,ABC,49999,140000,山西,山西省,,1
5351,陈海青,陈海青,,离石区凤山路七巷19号,44,,49999,92141102MA0JLXRD75,soldOut,山西,MTYyMTMzNTQ3NjgwOQ==,,吕梁市,0292141102MA0JLXRD75,,92141102MA0JLXRD75,ABC,49999,140000,山西,山西省,,1
5352,孙丽杰,孙丽杰,,洪洞县县城槐荫市场,44,,49999,92141024MA0HNUTB4L,soldOut,山西,MTYyMTMzNTQ3Njg3MQ==,,临汾市,0292141024MA0HNUTB4L,,92141024MA0HNUTB4L,ABC,49999,140000,山西,山西省,,1
5353,孙锦丽,孙锦丽,,运城市盐湖区魏风街荟萃花园3号楼门面房,44,,49999,92140802MA0K6KAG7Q,soldOut,山西,MTYyMTMzNTQ3NjkzNA==,,运城市,0292140802MA0K6KAG7Q,,92140802MA0K6KAG7Q,ABC,49999,140000,山西,山西省,,1
